left_img,right_img,gt_disp
/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/53037376-5303-5303-5303-553038557184/stereo_front_left_rect/stereo_front_left_rect_315967816904838320.jpg,/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/53037376-5303-5303-5303-553038557184/stereo_front_right_rect/stereo_front_right_rect_315967816904838256.jpg,/home4/datasets/jack/Argoverse/disparity_maps_v1.1/train/53037376-5303-5303-5303-553038557184/stereo_front_left_rect_disparity/disparity_315967816904838320.png
/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/53037376-5303-5303-5303-553038557184/stereo_front_left_rect/stereo_front_left_rect_315967834886838472.jpg,/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/53037376-5303-5303-5303-553038557184/stereo_front_right_rect/stereo_front_right_rect_315967834886837952.jpg,/home4/datasets/jack/Argoverse/disparity_maps_v1.1/train/53037376-5303-5303-5303-553038557184/stereo_front_left_rect_disparity/disparity_315967834886838472.png
/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/53037376-5303-5303-5303-553038557184/stereo_front_left_rect/stereo_front_left_rect_315967816505238480.jpg,/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/53037376-5303-5303-5303-553038557184/stereo_front_right_rect/stereo_front_right_rect_315967816505238656.jpg,/home4/datasets/jack/Argoverse/disparity_maps_v1.1/train/53037376-5303-5303-5303-553038557184/stereo_front_left_rect_disparity/disparity_315967816505238480.png
/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/53037376-5303-5303-5303-553038557184/stereo_front_left_rect/stereo_front_left_rect_315967830491239264.jpg,/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/53037376-5303-5303-5303-553038557184/stereo_front_right_rect/stereo_front_right_rect_315967830491238256.jpg,/home4/datasets/jack/Argoverse/disparity_maps_v1.1/train/53037376-5303-5303-5303-553038557184/stereo_front_left_rect_disparity/disparity_315967830491239264.png
/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/53037376-5303-5303-5303-553038557184/stereo_front_left_rect/stereo_front_left_rect_315967819901840032.jpg,/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/53037376-5303-5303-5303-553038557184/stereo_front_right_rect/stereo_front_right_rect_315967834487237552.jpg,/home4/datasets/jack/Argoverse/disparity_maps_v1.1/train/53037376-5303-5303-5303-553038557184/stereo_front_left_rect_disparity/disparity_315967819901840032.png
/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/53037376-5303-5303-5303-553038557184/stereo_front_left_rect/stereo_front_left_rect_315967829692040864.jpg,/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/53037376-5303-5303-5303-553038557184/stereo_front_right_rect/stereo_front_right_rect_315967834487237552.jpg,/home4/datasets/jack/Argoverse/disparity_maps_v1.1/train/53037376-5303-5303-5303-553038557184/stereo_front_left_rect_disparity/disparity_315967829692040864.png
/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/53037376-5303-5303-5303-553038557184/stereo_front_left_rect/stereo_front_left_rect_315967836884839544.jpg,/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/53037376-5303-5303-5303-553038557184/stereo_front_right_rect/stereo_front_right_rect_315967836884839064.jpg,/home4/datasets/jack/Argoverse/disparity_maps_v1.1/train/53037376-5303-5303-5303-553038557184/stereo_front_left_rect_disparity/disparity_315967836884839544.png
/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/53037376-5303-5303-5303-553038557184/stereo_front_left_rect/stereo_front_left_rect_315967831690038000.jpg,/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/53037376-5303-5303-5303-553038557184/stereo_front_right_rect/stereo_front_right_rect_315967831690039472.jpg,/home4/datasets/jack/Argoverse/disparity_maps_v1.1/train/53037376-5303-5303-5303-553038557184/stereo_front_left_rect_disparity/disparity_315967831690038000.png
/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/53037376-5303-5303-5303-553038557184/stereo_front_left_rect/stereo_front_left_rect_315967840880839040.jpg,/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/53037376-5303-5303-5303-553038557184/stereo_front_right_rect/stereo_front_right_rect_315967840880839096.jpg,/home4/datasets/jack/Argoverse/disparity_maps_v1.1/train/53037376-5303-5303-5303-553038557184/stereo_front_left_rect_disparity/disparity_315967840880839040.png
/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/53037376-5303-5303-5303-553038557184/stereo_front_left_rect/stereo_front_left_rect_315967838882838096.jpg,/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/53037376-5303-5303-5303-553038557184/stereo_front_right_rect/stereo_front_right_rect_315967838882839128.jpg,/home4/datasets/jack/Argoverse/disparity_maps_v1.1/train/53037376-5303-5303-5303-553038557184/stereo_front_left_rect_disparity/disparity_315967838882838096.png
/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/53037376-5303-5303-5303-553038557184/stereo_front_left_rect/stereo_front_left_rect_315967839881839696.jpg,/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/53037376-5303-5303-5303-553038557184/stereo_front_right_rect/stereo_front_right_rect_315967839881836808.jpg,/home4/datasets/jack/Argoverse/disparity_maps_v1.1/train/53037376-5303-5303-5303-553038557184/stereo_front_left_rect_disparity/disparity_315967839881839696.png
/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/53037376-5303-5303-5303-553038557184/stereo_front_left_rect/stereo_front_left_rect_315967820900838720.jpg,/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/53037376-5303-5303-5303-553038557184/stereo_front_right_rect/stereo_front_right_rect_315967820900837832.jpg,/home4/datasets/jack/Argoverse/disparity_maps_v1.1/train/53037376-5303-5303-5303-553038557184/stereo_front_left_rect_disparity/disparity_315967820900838720.png
/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/53037376-5303-5303-5303-553038557184/stereo_front_left_rect/stereo_front_left_rect_315967825096641040.jpg,/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/53037376-5303-5303-5303-553038557184/stereo_front_right_rect/stereo_front_right_rect_315967825096641776.jpg,/home4/datasets/jack/Argoverse/disparity_maps_v1.1/train/53037376-5303-5303-5303-553038557184/stereo_front_left_rect_disparity/disparity_315967825096641040.png
/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/53037376-5303-5303-5303-553038557184/stereo_front_left_rect/stereo_front_left_rect_315967836485238824.jpg,/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/53037376-5303-5303-5303-553038557184/stereo_front_right_rect/stereo_front_right_rect_315967836485239224.jpg,/home4/datasets/jack/Argoverse/disparity_maps_v1.1/train/53037376-5303-5303-5303-553038557184/stereo_front_left_rect_disparity/disparity_315967836485238824.png
/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/53037376-5303-5303-5303-553038557184/stereo_front_left_rect/stereo_front_left_rect_315967835486237672.jpg,/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/53037376-5303-5303-5303-553038557184/stereo_front_right_rect/stereo_front_right_rect_315967835486239232.jpg,/home4/datasets/jack/Argoverse/disparity_maps_v1.1/train/53037376-5303-5303-5303-553038557184/stereo_front_left_rect_disparity/disparity_315967835486237672.png
/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/53037376-5303-5303-5303-553038557184/stereo_front_left_rect/stereo_front_left_rect_315967830890838544.jpg,/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/53037376-5303-5303-5303-553038557184/stereo_front_right_rect/stereo_front_right_rect_315967830890838576.jpg,/home4/datasets/jack/Argoverse/disparity_maps_v1.1/train/53037376-5303-5303-5303-553038557184/stereo_front_left_rect_disparity/disparity_315967830890838544.png
/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/53037376-5303-5303-5303-553038557184/stereo_front_left_rect/stereo_front_left_rect_315967823098639600.jpg,/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/53037376-5303-5303-5303-553038557184/stereo_front_right_rect/stereo_front_right_rect_315967823098638000.jpg,/home4/datasets/jack/Argoverse/disparity_maps_v1.1/train/53037376-5303-5303-5303-553038557184/stereo_front_left_rect_disparity/disparity_315967823098639600.png
/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/53037376-5303-5303-5303-553038557184/stereo_front_left_rect/stereo_front_left_rect_315967835686037544.jpg,/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/53037376-5303-5303-5303-553038557184/stereo_front_right_rect/stereo_front_right_rect_315967835686039624.jpg,/home4/datasets/jack/Argoverse/disparity_maps_v1.1/train/53037376-5303-5303-5303-553038557184/stereo_front_left_rect_disparity/disparity_315967835686037544.png
/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/53037376-5303-5303-5303-553038557184/stereo_front_left_rect/stereo_front_left_rect_315967827294437816.jpg,/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/53037376-5303-5303-5303-553038557184/stereo_front_right_rect/stereo_front_right_rect_315967827294438360.jpg,/home4/datasets/jack/Argoverse/disparity_maps_v1.1/train/53037376-5303-5303-5303-553038557184/stereo_front_left_rect_disparity/disparity_315967827294437816.png
/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/53037376-5303-5303-5303-553038557184/stereo_front_left_rect/stereo_front_left_rect_315967832089638160.jpg,/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/53037376-5303-5303-5303-553038557184/stereo_front_right_rect/stereo_front_right_rect_315967834487237552.jpg,/home4/datasets/jack/Argoverse/disparity_maps_v1.1/train/53037376-5303-5303-5303-553038557184/stereo_front_left_rect_disparity/disparity_315967832089638160.png
/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/53037376-5303-5303-5303-553038557184/stereo_front_left_rect/stereo_front_left_rect_315967825496240456.jpg,/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/53037376-5303-5303-5303-553038557184/stereo_front_right_rect/stereo_front_right_rect_315967825496240800.jpg,/home4/datasets/jack/Argoverse/disparity_maps_v1.1/train/53037376-5303-5303-5303-553038557184/stereo_front_left_rect_disparity/disparity_315967825496240456.png
/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/53037376-5303-5303-5303-553038557184/stereo_front_left_rect/stereo_front_left_rect_315967825296440776.jpg,/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/53037376-5303-5303-5303-553038557184/stereo_front_right_rect/stereo_front_right_rect_315967825296441576.jpg,/home4/datasets/jack/Argoverse/disparity_maps_v1.1/train/53037376-5303-5303-5303-553038557184/stereo_front_left_rect_disparity/disparity_315967825296440776.png
/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/53037376-5303-5303-5303-553038557184/stereo_front_left_rect/stereo_front_left_rect_315967831889838080.jpg,/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/53037376-5303-5303-5303-553038557184/stereo_front_right_rect/stereo_front_right_rect_315967831889839872.jpg,/home4/datasets/jack/Argoverse/disparity_maps_v1.1/train/53037376-5303-5303-5303-553038557184/stereo_front_left_rect_disparity/disparity_315967831889838080.png
/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/53037376-5303-5303-5303-553038557184/stereo_front_left_rect/stereo_front_left_rect_315967831290438000.jpg,/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/53037376-5303-5303-5303-553038557184/stereo_front_right_rect/stereo_front_right_rect_315967831290438832.jpg,/home4/datasets/jack/Argoverse/disparity_maps_v1.1/train/53037376-5303-5303-5303-553038557184/stereo_front_left_rect_disparity/disparity_315967831290438000.png
/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/53037376-5303-5303-5303-553038557184/stereo_front_left_rect/stereo_front_left_rect_315967822499238880.jpg,/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/53037376-5303-5303-5303-553038557184/stereo_front_right_rect/stereo_front_right_rect_315967822499239520.jpg,/home4/datasets/jack/Argoverse/disparity_maps_v1.1/train/53037376-5303-5303-5303-553038557184/stereo_front_left_rect_disparity/disparity_315967822499238880.png
/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/53037376-5303-5303-5303-553038557184/stereo_front_left_rect/stereo_front_left_rect_315967817903838672.jpg,/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/53037376-5303-5303-5303-553038557184/stereo_front_right_rect/stereo_front_right_rect_315967817903838000.jpg,/home4/datasets/jack/Argoverse/disparity_maps_v1.1/train/53037376-5303-5303-5303-553038557184/stereo_front_left_rect_disparity/disparity_315967817903838672.png
/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/53037376-5303-5303-5303-553038557184/stereo_front_left_rect/stereo_front_left_rect_315967816105638480.jpg,/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/53037376-5303-5303-5303-553038557184/stereo_front_right_rect/stereo_front_right_rect_315967816105638920.jpg,/home4/datasets/jack/Argoverse/disparity_maps_v1.1/train/53037376-5303-5303-5303-553038557184/stereo_front_left_rect_disparity/disparity_315967816105638480.png
/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/53037376-5303-5303-5303-553038557184/stereo_front_left_rect/stereo_front_left_rect_315967827893836856.jpg,/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/53037376-5303-5303-5303-553038557184/stereo_front_right_rect/stereo_front_right_rect_315967834487237552.jpg,/home4/datasets/jack/Argoverse/disparity_maps_v1.1/train/53037376-5303-5303-5303-553038557184/stereo_front_left_rect_disparity/disparity_315967827893836856.png
/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/53037376-5303-5303-5303-553038557184/stereo_front_left_rect/stereo_front_left_rect_315967813508239408.jpg,/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/53037376-5303-5303-5303-553038557184/stereo_front_right_rect/stereo_front_right_rect_315967834487237552.jpg,/home4/datasets/jack/Argoverse/disparity_maps_v1.1/train/53037376-5303-5303-5303-553038557184/stereo_front_left_rect_disparity/disparity_315967813508239408.png
/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/53037376-5303-5303-5303-553038557184/stereo_front_left_rect/stereo_front_left_rect_315967824097640640.jpg,/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/53037376-5303-5303-5303-553038557184/stereo_front_right_rect/stereo_front_right_rect_315967834487237552.jpg,/home4/datasets/jack/Argoverse/disparity_maps_v1.1/train/53037376-5303-5303-5303-553038557184/stereo_front_left_rect_disparity/disparity_315967824097640640.png
/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/53037376-5303-5303-5303-553038557184/stereo_front_left_rect/stereo_front_left_rect_315967835286437832.jpg,/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/53037376-5303-5303-5303-553038557184/stereo_front_right_rect/stereo_front_right_rect_315967835286438752.jpg,/home4/datasets/jack/Argoverse/disparity_maps_v1.1/train/53037376-5303-5303-5303-553038557184/stereo_front_left_rect_disparity/disparity_315967835286437832.png
/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/53037376-5303-5303-5303-553038557184/stereo_front_left_rect/stereo_front_left_rect_315967838483238080.jpg,/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/53037376-5303-5303-5303-553038557184/stereo_front_right_rect/stereo_front_right_rect_315967838483239624.jpg,/home4/datasets/jack/Argoverse/disparity_maps_v1.1/train/53037376-5303-5303-5303-553038557184/stereo_front_left_rect_disparity/disparity_315967838483238080.png
/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/53037376-5303-5303-5303-553038557184/stereo_front_left_rect/stereo_front_left_rect_315967824896841040.jpg,/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/53037376-5303-5303-5303-553038557184/stereo_front_right_rect/stereo_front_right_rect_315967824896841136.jpg,/home4/datasets/jack/Argoverse/disparity_maps_v1.1/train/53037376-5303-5303-5303-553038557184/stereo_front_left_rect_disparity/disparity_315967824896841040.png
